row_id,order_id,order_date,ship_date,ship_mode,customer_id,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,profit
10390,CA-2014-284627,01/20/2015,01/24/2015,Standard Class,NW-18400,Beaumont,Texas,FUR-CH-10003956,Furni,Chairs,Novimex High-Tech Fabric Mesh Task Chair,403.3337,12,,-167.3314
10391,US-2014-688862,02/20/2014,02/20/2014,Standard Class,RW-19690,Apple Valley,Minnesota,OFF-BI-10004040,OfficeSupply,Binders,Wilson Jones Impact Binders,83.3877,10,0.7,-62.7463
10392,CA-2017-166790,09/29/2017,10-04-2017,Same Day,PS-18760,Temecula,California,OFF-ST-10000642,OfficeSupply,Storage,"Tennsco Lockers, Gray",0.01,9,0.4,0.0005
10393,US-2017-458136,12-04-2015,12-05-2015,Standard Class,ZD-21925,Hagerstown,Maryland,FUR-FU-10001979,Furni,Furnishings,Dana Halogen Swing-Arm Architect Lamp,1144.9012,12,0.2,194.19
10394,US-2017-100581,12/29/2017,01-02-2018,First Class,SU-20665,Boise,Idaho,FUR-BO-10002213,Furni,Bookcases,DMI Eclipse Executive Suite Bookcases,704.0817,4,0.6,-142.1296
10395,CA-2014-775127,07-07-2014,07-08-2014,Standard Class,TB-21625,Modesto,California,OFF-AP-10002518,OfficeSupply,Appliances,Kensington 7 Outlet MasterPiece Power Center,908.5595,5,,-112.8337
10396,US-2017-346680,05/25/2015,05/25/2015,Second Class,JP-15460,Huntington Beach,California,FUR-BO-10002206,Furni,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",53.3422,5,0.6,-17.4194
10397,US-2015-799420,02/17/2016,02/21/2016,First Class,PK-18910,Chester,Pennsylvania,OFF-ST-10002485,OfficeSupply,Storage,Rogers Deluxe File Chest,881.9803,5,0.4,-213.8942
10398,US-2016-634800,03/29/2016,03/30/2016,Standard Class,BB-10990,Lakewood,New Jersey,FUR-FU-10000409,Furni,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",0.01,7,0.3,-0.001
10399,US-2015-479831,12/25/2017,12/29/2017,Same Day,PS-19045,Temecula,California,OFF-AR-10000896,OfficeSupply,Art,Newell 329,340.3569,8,0.1,
10400,CA-2015-749224,11/29/2017,12-06-2017,First Class,RR-19525,Rapid City,South Dakota,OFF-PA-10001166,OfficeSupply,Paper,Xerox 2,0.01,13,0.3,-0.0001
10401,CA-2014-673407,02-01-2016,02-03-2016,Standard Class,NC-18340,Longmont,Colorado,OFF-PA-10001745,OfficeSupply,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",0.01,3,0.2,0.0032
10402,US-2014-844089,02-12-2016,02-12-2016,Standard Class,VM-21685,Raleigh,North Carolina,OFF-SU-10004884,OfficeSupply,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,668.4333,13,0.5,-74.7682
10403,CA-2017-727865,10-03-2016,10-08-2016,First Class,DW-13540,Bowling Green,Kentucky,OFF-AR-10003560,OfficeSupply,Art,Zebra Zazzle Fluorescent Highlighters,0.01,8,0.6,-0.0015
10404,US-2015-701317,06/15/2016,06/15/2016,Standard Class,GD-14590,Chicago,Illinois,OFF-ST-10003470,OfficeSupply,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",0.01,8,0.8,-0.0024
10405,CA-2017-472266,06/22/2015,06/24/2015,First Class,EP-13915,Thornton,Colorado,OFF-AR-10003183,OfficeSupply,Art,Avery Fluorescent Highlighter Four-Color Set,0.01,5,0,0.0027
10406,CA-2014-991093,05/28/2014,05/31/2014,First Class,LC-16885,Dearborn Heights,Michigan,FUR-FU-10002396,Furni,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",0.01,12,,0.0034
10407,US-2014-833088,12-01-2014,12-05-2014,Standard Class,BP-11050,Los Angeles,California,OFF-PA-10000289,OfficeSupply,Paper,Xerox 213,213.5443,14,0.32,-2.0483
10408,US-2015-706025,05/26/2015,05/27/2015,Standard Class,PC-18745,Roseville,Michigan,OFF-AP-10000595,OfficeSupply,Appliances,Disposable Triple-Filter Dust Bags,0.01,2,0.4,
10409,US-2017-976690,12/29/2014,12/29/2014,Standard Class,CS-12130,Santa Maria,California,OFF-AR-10001954,OfficeSupply,Art,Newell 331,955.2263,4,0.45,286.21
10410,CA-2017-258539,04/14/2015,04/19/2015,First Class,BS-11590,Memphis,Tennessee,TEC-MA-10004521,technologies,Machines,Epson Perfection V600 Photo Scanner,514.0805,2,0.4,73.9001
10411,US-2015-829248,05/21/2016,05/24/2016,Second Class,AH-10585,Clovis,New Mexico,OFF-PA-10003971,OfficeSupply,Paper,Xerox 1965,35.6569,14,0.1,3.5727
10412,CA-2016-164411,01-09-2016,01/14/2016,First Class,XP-21865,Keller,Texas,TEC-PH-10000193,Tech,Phones,Jensen SMPS-640 - speaker phone,0.01,11,0.45,0
10413,CA-2014-628594,07/28/2017,08-02-2017,Second Class,NB-18580,Bolingbrook,Illinois,OFF-ST-10000991,OfficeSupply,Storage,Space Solutions HD Industrial Steel Shelving.,145.5429,13,0.3,
10414,US-2015-263579,10-11-2017,10/13/2017,First Class,CC-12370,Hoover,Alabama,OFF-BI-10001982,OfficeSupply,Binders,Wilson Jones Custom Binder Spines & Labels,0.01,9,,-0.0028
10415,US-2016-894316,03/27/2015,03/27/2015,Standard Class,TH-21115,Melbourne,Florida,OFF-AR-10000716,OfficeSupply,Art,DIXON Ticonderoga Erasable Checking Pencils,278.7473,7,0.2,-10.4158
10416,CA-2014-453206,09-01-2016,09-04-2016,Standard Class,AR-10825,Dallas,Texas,OFF-PA-10004239,OfficeSupply,Paper,Xerox 1953,0.01,8,0.5,0.0007
10417,US-2014-332297,12/19/2014,12/21/2014,Second Class,SP-20620,Coral Gables,Florida,FUR-FU-10000308,Furni,Furnishings,Deflect-o Glass Clear Studded Chair Mats,0.01,3,0.1,0
10418,US-2016-957963,10/24/2015,10/31/2015,Same Day,MC-17635,Fremont,Nebraska,FUR-CH-10004853,Furni,Chairs,"Global Manager's Adjustable Task Chair, Storm",0.01,10,0.3,
10419,CA-2015-955445,10-10-2017,10/14/2017,Standard Class,EM-13960,Fairfield,Ohio,OFF-BI-10001718,OfficeSupply,Binders,GBC DocuBind P50 Personal Binding Machine,732.8731,10,,295.4048
10420,US-2017-283993,11/14/2016,11/21/2016,Standard Class,BS-11665,Hagerstown,Maryland,TEC-CO-10004115,Tech,Copiers,Sharp AL-1530CS Digital Copier,36.9468,14,0.3,-9.3074
10421,CA-2014-924634,10/21/2016,10/22/2016,First Class,AR-10825,Sterling Heights,Michigan,FUR-FU-10003247,Furni,Furnishings,36X48 HARDFLOOR CHAIRMAT,0.01,3,0.32,-0.0003
10422,CA-2015-190534,12/24/2016,12/30/2016,Standard Class,RL-19615,Louisville,Kentucky,OFF-PA-10000575,OfficeSupply,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",0.01,14,0.3,0.0006
10423,CA-2014-932945,10/24/2016,10/26/2016,Same Day,GP-14740,New York City,New York,OFF-LA-10002368,OfficeSupply,Labels,Avery 479,281.3292,8,,-135.8192
10424,CA-2017-689157,07/28/2017,07/30/2017,First Class,BT-11305,Independence,Missouri,TEC-PH-10002352,Tech,Phones,Avaya IP Phone 1140E VoIP phone,0.01,10,0.8,-0.0077
10425,CA-2014-699894,02/17/2015,02/23/2015,First Class,ML-17755,Fort Collins,Colorado,OFF-PA-10000069,OfficeSupply,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",0.01,5,,0
10426,US-2016-318279,08/16/2017,08/20/2017,Same Day,LR-16915,Cambridge,Massachusetts,OFF-LA-10000414,OfficeSupply,Labels,Avery 503,0.01,6,0.45,-0.004
10427,US-2016-439103,02/25/2014,02/28/2014,Same Day,SC-20380,Rockville,Maryland,FUR-CH-10004853,Furni,Chairs,"Global Manager's Adjustable Task Chair, Storm",847.9888,9,0.15,273.3901
10428,US-2017-528350,10/20/2014,10/25/2014,Second Class,AC-10615,Chula Vista,California,TEC-AC-10004171,Tech,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,0.01,4,0.4,
10429,CA-2015-220674,03/29/2015,04-01-2015,Second Class,KN-16390,Murray,Kentucky,OFF-FA-10000053,OfficeSupply,Fasteners,Revere Boxed Rubber Bands by Revere,723.0877,14,0.5,-339.2429
10430,US-2017-517972,10/17/2017,10/21/2017,First Class,CC-12220,Salt Lake City,Utah,TEC-PH-10004006,technologies,Phones,Panasonic KX - TS880B Telephone,0.01,4,0.2,0.0009
10431,CA-2015-638579,12/31/2016,01-05-2017,Same Day,FG-14260,Warwick,Rhode Island,TEC-PH-10002115,technologies,Phones,Plantronics 81402,0.01,5,0.3,-0.0006
10432,US-2016-461625,06-11-2017,06/13/2017,Standard Class,BC-11125,Grand Prairie,Texas,TEC-PH-10001644,technologies,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",0,13,0.4,0
10433,US-2015-411378,09/29/2017,09/30/2017,Same Day,JR-15670,Troy,Ohio,TEC-PH-10000149,Tech,Phones,Cisco SPA525G2 IP Phone - Wireless,200.8224,8,0.1,-19.3574
10434,US-2014-695177,08-07-2017,08-07-2017,Standard Class,GM-14440,Trenton,Michigan,FUR-FU-10004018,Furni,Furnishings,Tensor Computer Mounted Lamp,0.01,10,,0
10435,CA-2015-813589,08/24/2014,08/24/2014,Standard Class,BN-11470,Citrus Heights,California,OFF-EN-10002973,OfficeSupply,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,0.01,6,0.7,-0.0056
10436,US-2015-674420,07-07-2017,07-11-2017,Standard Class,SU-20665,Raleigh,North Carolina,OFF-BI-10002571,OfficeSupply,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",0.01,5,0.4,-0.0004
10437,CA-2014-389405,05/16/2015,05/16/2015,Second Class,SB-20185,Jackson,Michigan,FUR-CH-10004886,Furni,Chairs,Bevis Steel Folding Chairs,910.1234,7,,367.8019
10438,CA-2015-941761,06/22/2016,06/23/2016,Standard Class,TT-21460,Covington,Washington,TEC-PH-10001079,technologies,Phones,Polycom SoundPoint Pro SE-225 Corded phone,154.8109,1,0,62.6864
10439,US-2015-692309,11/14/2016,11/15/2016,First Class,MF-17665,Columbus,Georgia,TEC-MA-10002981,technologies,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,0.01,1,0.4,-0.0001
10440,US-2016-997449,09/27/2016,10-01-2016,Second Class,MA-17560,Hampton,Virginia,TEC-PH-10004120,technologies,Phones,AT&T 1080 Phone,0.01,4,0.4,-0.0009
10441,US-2016-396242,12/19/2014,12/24/2014,Same Day,BP-11155,Columbia,Tennessee,OFF-BI-10002072,OfficeSupply,Binders,Cardinal Slant-D Ring Binders,428.1486,2,0.4,14.52
10442,CA-2017-395321,10/18/2015,10/19/2015,Standard Class,EM-14200,San Diego,California,OFF-SU-10000151,OfficeSupply,Supplies,High Speed Automatic Electric Letter Opener,0.01,9,0.6,-0.0057
10443,CA-2016-365995,05/31/2014,06-04-2014,Standard Class,LC-16870,Southaven,Mississippi,TEC-PH-10004345,technologies,Phones,Cisco SPA 502G IP Phone,147.2289,10,0.45,-31.6612
10444,CA-2016-740446,03/26/2014,04-01-2014,Same Day,JS-16030,Oak Park,Michigan,FUR-TA-10002774,Furni,Tables,Laminate Occasional Tables,0.01,6,0.32,0
10445,US-2015-819051,12-04-2016,12-04-2016,Same Day,CS-11845,Georgetown,Kentucky,OFF-LA-10001175,OfficeSupply,Labels,Avery 514,0.01,7,0.1,0.0013
10446,US-2014-786746,09/25/2015,09/29/2015,First Class,CM-12115,Redondo Beach,California,TEC-PH-10001700,Tech,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,223.591,6,0.32,-17.6137
10447,US-2017-455715,05-07-2016,05-11-2016,Second Class,KL-16645,Texas City,Texas,TEC-PH-10002483,Tech,Phones,Motorola Moto X,0.01,6,0.8,-0.0052
10448,US-2014-345409,05-12-2015,05/14/2015,Standard Class,PS-18760,South Bend,Indiana,FUR-CH-10002961,Furni,Chairs,"Leather Task Chair, Black",0.01,10,0.1,0.0005
10449,US-2017-607261,03-10-2017,03-10-2017,Standard Class,AH-10210,South Bend,Indiana,OFF-BI-10001982,OfficeSupply,Binders,Wilson Jones Custom Binder Spines & Labels,245.1688,14,,-121.0249
10450,CA-2015-530370,10-05-2017,10-10-2017,First Class,CM-11935,Andover,Massachusetts,OFF-ST-10000991,OfficeSupply,Storage,Space Solutions HD Industrial Steel Shelving.,459.9904,7,0.2,6.0923
10451,CA-2015-899165,08/14/2014,08/21/2014,Second Class,CD-11920,Bayonne,New Jersey,FUR-TA-10000688,Furni,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1230.0789,11,0,890.7631
10452,CA-2014-575219,02-07-2014,02/14/2014,First Class,TB-21175,Nashua,New Hampshire,FUR-TA-10002958,Furni,Tables,"Bevis Oval Conference Table, Walnut",1214.3103,5,0.45,-421.6875
10453,US-2014-407706,10/14/2016,10/21/2016,Same Day,MV-18190,Dublin,California,FUR-FU-10000820,Furni,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,541.5958,4,0.1,50.2639
10454,US-2015-537787,07/30/2017,07/31/2017,Same Day,GB-14575,Cedar Hill,Texas,FUR-TA-10001095,Furni,Tables,Chromcraft Round Conference Tables,492.018,4,0,158.4249
10455,CA-2016-617752,01-03-2017,01-10-2017,Second Class,PS-18970,Thornton,Colorado,OFF-PA-10001144,OfficeSupply,Paper,Xerox 1913,0.01,13,0.5,-0.0028
10456,US-2015-708341,10/26/2015,11-02-2015,Same Day,PF-19165,Vallejo,California,OFF-FA-10002701,OfficeSupply,Fasteners,Alliance Rubber Bands,0.01,7,0.4,0.0001
10457,US-2017-533880,03-04-2015,03-08-2015,Standard Class,TP-21565,Danville,California,FUR-FU-10004666,Furni,Furnishings,DAX Clear Channel Poster Frame,138.5604,11,0.4,49.2894
10458,CA-2017-877661,12-10-2016,12-12-2016,Same Day,Dp-13240,Dallas,Texas,OFF-AP-10000576,OfficeSupply,Appliances,Belkin 7 Outlet SurgeMaster II,0.01,3,0.32,-0.0014
10459,US-2015-187806,10/19/2016,10/25/2016,Second Class,PK-18910,Hackensack,New Jersey,TEC-AC-10003038,technologies,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,87.75,6,0.1,22.5944
10460,US-2017-459655,05/25/2017,05/26/2017,First Class,DE-13255,Houston,Texas,OFF-AR-10001044,OfficeSupply,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",957.7933,3,0,122.193
10461,CA-2017-392570,11/25/2017,11/27/2017,First Class,VG-21790,Sunnyvale,California,OFF-LA-10002381,OfficeSupply,Labels,Avery 497,525.5962,11,0.4,92.1398
10462,US-2015-296758,02-10-2016,02/14/2016,Standard Class,PG-18895,Everett,Massachusetts,OFF-LA-10002945,OfficeSupply,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",0.01,11,,0.0004
10463,CA-2016-387852,10/20/2014,10/25/2014,Same Day,RB-19360,Akron,Ohio,OFF-AR-10002135,OfficeSupply,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,234.9925,12,0.2,-6.6596
10464,CA-2017-642791,10-04-2015,10-09-2015,Standard Class,AH-10195,Conway,Arkansas,OFF-BI-10001359,OfficeSupply,Binders,GBC DocuBind TL300 Electric Binding System,0.01,5,0.4,0.0012
10465,US-2014-559872,09-08-2016,09/14/2016,First Class,TB-21355,Florence,Kentucky,TEC-CO-10000971,technologies,Copiers,Hewlett Packard 310 Color Digital Copier,0.01,7,0.5,-0.003
10466,US-2016-974592,07/22/2016,07/26/2016,Second Class,AC-10450,Arlington,Texas,OFF-PA-10002377,OfficeSupply,Paper,Xerox 1916,286.614,9,0.7,-53.3187
10467,US-2014-346510,08/19/2014,08/21/2014,First Class,AG-10765,Fort Lauderdale,Florida,OFF-FA-10004968,OfficeSupply,Fasteners,Rubber Band Ball,430.3578,3,0.8,-99.526
10468,US-2017-334536,10/24/2017,10/24/2017,First Class,SS-20140,Whittier,California,OFF-AP-10002765,OfficeSupply,Appliances,Fellowes Advanced Computer Series Surge Protectors,116.7422,14,0.32,-10.6894
10469,US-2014-654598,05-11-2017,05/17/2017,Standard Class,JJ-15445,Cedar Rapids,Iowa,TEC-AC-10000927,technologies,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,587.2182,12,0,82.5962
10470,CA-2016-543842,12/15/2014,12/15/2014,First Class,DW-13540,San Gabriel,California,OFF-PA-10001639,OfficeSupply,Paper,Xerox 203,256.9335,5,0.8,-35.1871
10471,CA-2016-244608,07/25/2017,07/30/2017,Same Day,KN-16705,Phoenix,Arizona,TEC-PH-10000149,technologies,Phones,Cisco SPA525G2 IP Phone - Wireless,938.3899,9,0.8,-630.58
10472,US-2015-418799,08-02-2014,08-07-2014,Standard Class,BG-11035,Grapevine,Texas,FUR-CH-10000863,Furni,Chairs,Novimex Swivel Fabric Task Chair,1076.33,12,0.2,-335.5925
10473,US-2017-338402,06/24/2016,06/24/2016,Standard Class,SG-20605,Lowell,Massachusetts,OFF-ST-10001272,OfficeSupply,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",90.9961,14,0.8,-10.8258
10474,US-2015-631513,05/14/2015,05/16/2015,Second Class,TC-21535,Woodstock,Georgia,OFF-AP-10001366,OfficeSupply,Appliances,Staple holder,1289.9476,1,0.1,454.5407
10475,CA-2017-696505,12/18/2015,12/19/2015,Same Day,EH-14185,Sheboygan,Wisconsin,TEC-AC-10003063,technologies,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,359.329,13,0,
10476,US-2016-440949,08/31/2016,09-01-2016,First Class,JA-15970,Columbia,Tennessee,OFF-PA-10001583,OfficeSupply,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",143.0981,8,,-49.09
10477,CA-2015-644699,02-10-2017,02-10-2017,Second Class,TS-21610,Utica,New York,OFF-SU-10004290,OfficeSupply,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",0.01,5,0.4,-0.0009
10478,CA-2016-318259,03-03-2014,03-08-2014,First Class,MO-17500,Olympia,Washington,FUR-FU-10003424,Furni,Furnishings,Nu-Dell Oak Frame,0.01,14,0.2,0.0008
10479,CA-2014-374627,07/30/2015,08-06-2015,Same Day,MC-17425,Beaumont,Texas,TEC-PH-10001557,technologies,Phones,Pyle PMP37LED,0.01,2,0.1,
10480,CA-2014-133391,09-07-2016,09-12-2016,Standard Class,CM-12385,Houston,Texas,TEC-PH-10004833,Tech,Phones,Macally Suction Cup Mount,763.2316,2,0.45,155.3306
10481,US-2014-129721,02/28/2017,03-02-2017,First Class,RF-19345,Wilmington,Delaware,FUR-BO-10004357,Furni,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,940.0125,14,0.2,-276.9493
10482,CA-2016-628756,05/21/2015,05/27/2015,Same Day,MH-17440,Cottage Grove,Minnesota,OFF-AR-10000823,OfficeSupply,Art,Newell 307,528.1698,6,0.32,-96.69
10483,CA-2016-190574,10/15/2015,10/21/2015,First Class,AP-10915,Dearborn,Michigan,TEC-PH-10001944,technologies,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,0.01,8,0.15,
10484,US-2017-671521,06-10-2016,06/16/2016,First Class,SE-20110,Arlington,Texas,OFF-PA-10000174,OfficeSupply,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",0.01,9,0.32,-0.0022
10485,CA-2016-552579,08/20/2015,08/21/2015,Second Class,DM-13015,Monroe,Louisiana,FUR-CH-10001802,Furni,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,538.8209,1,0.1,124.2416
10486,CA-2017-206608,02/20/2015,02/20/2015,Second Class,JD-16060,La Crosse,Wisconsin,OFF-PA-10001661,OfficeSupply,Paper,Xerox 1922,1026.9228,11,0.1,-40.2598
10487,CA-2015-633584,12/31/2016,01-05-2017,Second Class,TB-21190,Wichita,Kansas,TEC-AC-10003499,technologies,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,617.2122,11,0.15,128.2926
10488,CA-2014-593136,04-07-2016,04-08-2016,Second Class,JD-15790,La Porte,Texas,OFF-PA-10004156,OfficeSupply,Paper,Xerox 188,237.1999,3,0,0.4476
10489,CA-2015-333801,11-01-2016,11-04-2016,First Class,RR-19525,Niagara Falls,New York,OFF-PA-10000919,OfficeSupply,Paper,Xerox 1918,606.9402,5,0.8,-177.981
10490,CA-2016-506794,11-04-2016,11-06-2016,First Class,JR-15670,Peoria,Illinois,OFF-BI-10003476,OfficeSupply,Binders,Avery Metallic Poly Binders,1125.2305,9,0.8,-550.73
10491,CA-2016-171078,12/24/2015,12/31/2015,First Class,NK-18490,Dover,New Hampshire,OFF-PA-10002558,OfficeSupply,Paper,Xerox 1938,113.1865,11,0.8,-32.3585
10492,US-2016-842529,10/18/2014,10/22/2014,First Class,PT-19090,Greensboro,North Carolina,OFF-EN-10001099,OfficeSupply,Envelopes,Staple envelope,49.2365,7,0.3,4.7629
10493,CA-2016-772359,04/27/2017,04/28/2017,Standard Class,MG-17890,Henderson,Kentucky,FUR-FU-10003347,Furni,Furnishings,Coloredge Poster Frame,195.7771,5,0.4,26.489
10494,CA-2017-953385,12-04-2015,12-09-2015,First Class,NM-18445,Detroit,Michigan,OFF-PA-10001685,OfficeSupply,Paper,Easy-staple paper,37.7275,5,0.8,-23.1023
10495,CA-2015-641019,04-01-2014,04-04-2014,First Class,SE-20110,La Mesa,California,OFF-PA-10004438,OfficeSupply,Paper,Xerox 1907,972.1274,10,,-419.2807
10496,US-2017-270302,03/29/2015,04-04-2015,Standard Class,TS-21085,Paterson,New Jersey,OFF-FA-10002676,OfficeSupply,Fasteners,Colored Push Pins,26.6703,13,0.15,
10497,CA-2014-322330,04/27/2014,04/30/2014,Same Day,SS-20875,Minneapolis,Minnesota,FUR-FU-10002253,Furni,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1830.674,13,0.8,-236.3017
10498,US-2015-366813,08/29/2014,09-05-2014,Standard Class,MG-17695,Miami,Florida,FUR-CH-10002024,Furni,Chairs,HON 5400 Series Task Chairs for Big and Tall,1270.9587,14,0.15,112.3764
10499,US-2017-465080,06/17/2017,06/21/2017,Second Class,CC-12550,Lansing,Michigan,OFF-AP-10004052,OfficeSupply,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",227.0492,8,0.7,-81.6897
10500,CA-2017-427827,12-07-2017,12/14/2017,Standard Class,MH-17785,Lawrence,Indiana,OFF-FA-10000089,OfficeSupply,Fasteners,Acco Glide Clips,304.0965,3,0.32,22.6411
10501,CA-2015-186760,01/30/2016,02-01-2016,Same Day,SG-20080,Orem,Utah,OFF-ST-10000036,OfficeSupply,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",230.9137,4,0,-31.4532
10502,CA-2016-882135,01/24/2016,01/31/2016,Same Day,HP-14815,Andover,Massachusetts,TEC-MA-10004521,technologies,Machines,Epson Perfection V600 Photo Scanner,897.7696,11,0.6,-638.7471
10503,US-2017-504869,11/18/2015,11/19/2015,Standard Class,TT-21220,Los Angeles,California,OFF-LA-10003121,OfficeSupply,Labels,Avery 506,0.01,9,0.6,-0.0039
10504,CA-2015-474526,01/29/2014,02-03-2014,Standard Class,MA-17995,Buffalo,New York,TEC-PH-10003215,Tech,Phones,Jackery Bar Premium Fast-charging Portable Charger,1108.4819,3,0.6,-257.4161
10505,US-2014-575754,09/30/2014,10-07-2014,Standard Class,NS-18505,Oakland,California,FUR-CH-10004875,Furni,Chairs,Harbour Creations 67200 Series Stacking Chairs,0.01,7,0.32,0
10506,CA-2017-183516,12/29/2015,12/29/2015,Second Class,TS-21655,Woodland,California,OFF-AR-10002804,OfficeSupply,Art,Faber Castell Col-Erase Pencils,839.0976,7,0.8,-292.4299
10507,CA-2014-272150,08-07-2015,08-08-2015,First Class,TB-21175,Medford,Oregon,FUR-FU-10003394,Furni,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",805.2377,2,0.4,-565.0523
10508,US-2016-388053,07/17/2014,07/24/2014,Same Day,EM-14095,Port Saint Lucie,Florida,OFF-BI-10002852,OfficeSupply,Binders,Ibico Standard Transparent Covers,115.9661,5,0.5,-47.2426
10509,US-2016-726520,04/26/2017,04/30/2017,First Class,LH-17155,La Crosse,Wisconsin,FUR-FU-10002554,Furni,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",0.01,11,0.2,0.0002
10510,CA-2015-882455,07/30/2014,08-03-2014,Second Class,WB-21850,Waco,Texas,OFF-ST-10001328,OfficeSupply,Storage,"Personal Filing Tote with Lid, Black/Gray",574.2789,1,0,278.57
